customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
7558-IMLMT,0,0,0,67,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1411.9,1
0397-ZXWQF,0,0,1,67,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1430.95,1
3768-VHXQO,0,0,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1583.5,1
6857-TKDJV,0,0,0,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1620.45,1
4176-RELJR,0,1,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1672.15,1
3967-VQOGC,1,0,0,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1680.25,1
6651-RLGGM,0,0,0,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1688.9,1
2143-LJULT,1,0,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1733.15,1
1240-HCBOH,1,0,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1759.55,1
3873-WOSBC,0,0,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1784.9,1
8441-SHIPE,1,0,1,67,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1790.35,1
3884-UEBXB,1,0,0,67,1,No phone service,Yes,No,No,No,Two year,1,Bank transfer (automatic),2434.45,1
8069-RHUXK,1,0,0,67,1,No phone service,No,No,Yes,No,Two year,1,Credit card (automatic),2545.7,1
9610-WCESF,0,0,1,67,1,No phone service,No,No,Yes,No,Two year,1,Electronic check,3097.2,1
8587-XYZSF,0,0,1,67,0,No,No,No,Yes,No,Two year,1,Bank transfer (automatic),3260.1,1
5397-NSKQG,0,0,0,67,1,No phone service,No,No,No,Yes,Two year,1,Credit card (automatic),3281.65,1
4702-HDRKD,0,0,1,67,1,No phone service,No,Yes,Yes,No,One year,0,Bank transfer (automatic),3321.35,1
0254-WWRKD,1,0,0,67,0,No,Yes,No,No,No,One year,1,Credit card (automatic),3431.75,1
3813-DHBBB,0,0,1,67,1,No phone service,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),3521.7,1
3896-RCYYE,1,0,1,67,1,No phone service,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),3579.15,1
5010-IPEAQ,1,0,0,67,1,No phone service,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),3623.95,1
7872-RDDLZ,1,1,1,67,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,3725.5,1
5067-WJEUN,0,0,0,67,0,No,Yes,No,No,No,Two year,0,Bank transfer (automatic),3838.2,1
2969-VAPYH,1,0,1,67,0,No,Yes,No,Yes,No,One year,1,Credit card (automatic),3870,1
6695-FRVEC,0,0,0,67,0,No,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),3953.7,1
5196-WPYOW,0,0,0,67,0,No,Yes,No,Yes,No,One year,1,Mailed check,3994.05,1
4111-BNXIF,1,0,0,67,1,No phone service,Yes,Yes,Yes,Yes,Two year,0,Electronic check,4103.9,1
3740-RLMVT,0,1,1,67,0,No,Yes,No,Yes,No,One year,0,Bank transfer (automatic),4119.4,1
2451-YMUXS,0,1,1,67,0,Yes,Yes,No,Yes,No,Two year,0,Bank transfer (automatic),4250.1,1
4102-HLENU,1,0,1,67,0,Yes,Yes,Yes,No,No,Two year,1,Mailed check,4322.85,1
6625-IUTTT,0,0,1,67,0,No,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),4361.55,1
5996-EBTKM,1,0,0,67,0,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),4615.9,1
9993-LHIEB,0,0,0,67,0,No,No,Yes,Yes,Yes,Two year,1,Mailed check,4627.65,1
6332-FBZRI,0,0,0,67,0,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),4653.25,1
7197-VOJMM,0,0,1,67,0,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),4671.65,1
3200-MNQTF,0,0,1,67,0,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),4677.1,1
3470-OBUET,1,0,0,67,0,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),4868.4,1
9359-UGBTK,1,0,1,67,0,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),4991.5,1
9943-VSZUV,0,1,1,67,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,5060.85,1
9251-WNSOD,1,0,1,67,0,Yes,Yes,Yes,No,Yes,One year,1,Mailed check,5064.45,1
8311-UEUAB,1,0,0,67,0,Yes,No,No,No,Yes,Two year,0,Electronic check,5229.45,1
4355-HBJHH,0,0,0,67,0,Yes,No,Yes,No,Yes,Two year,0,Electronic check,5293.4,0
0379-DJQHR,0,0,0,67,0,No,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),5398.6,1
4833-QTJNO,0,1,1,67,0,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),5588.8,1
6736-DHUQI,1,0,0,67,0,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),5598.3,1
0436-TWFFZ,1,0,1,67,0,Yes,No,Yes,Yes,Yes,Two year,0,Mailed check,5714.2,1
7964-ZRKKG,0,0,1,67,0,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),5798.3,1
2990-OGYTD,1,0,1,67,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),5883.85,1
6352-GIGGQ,0,0,1,67,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),5903.15,1
3092-IGHWF,0,0,0,67,0,Yes,Yes,Yes,No,No,One year,1,Electronic check,5918.8,0
9742-XOKTS,0,0,0,67,0,Yes,Yes,No,Yes,No,One year,1,Electronic check,6038.55,1
6481-OGDOO,0,0,1,67,0,No,Yes,No,No,Yes,One year,0,Credit card (automatic),6056.15,0
6173-GOLSU,0,1,1,67,0,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),6079,1
0248-PGHBZ,1,1,1,67,0,No,Yes,No,Yes,No,Two year,0,Bank transfer (automatic),6140.85,1
3392-EHMNK,1,0,0,67,0,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),6302.8,1
3351-NQLDI,1,0,0,67,0,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),6341.45,0
7159-NOKYQ,0,0,1,67,0,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,6368.2,1
9350-VLHMB,0,0,0,67,0,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),6373.1,1
9402-ROUMJ,1,0,0,67,0,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),6689,1
0266-CLZKZ,1,0,0,67,0,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),6717.9,1
8402-EIVQS,0,0,1,67,0,No,Yes,No,No,Yes,One year,0,Credit card (automatic),6733.15,1
4753-PADAS,1,0,1,67,0,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),6816.95,1
2452-KDRRH,0,1,1,67,0,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),6841.05,1
8466-PZBLH,0,0,0,67,0,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),6885.75,1
0639-TSIQW,1,0,1,67,0,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),6886.25,0
5696-CEIQJ,0,0,0,67,0,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),6895.5,1
5174-ITUMV,0,0,0,67,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,6989.45,1
4199-QHJNM,0,1,1,67,0,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),6989.7,1
5055-BRMNE,1,0,0,67,0,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),7009.5,1
1060-ENTOF,1,1,1,67,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),7035.6,1
4129-LYCOI,1,0,0,67,0,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,7039.05,1
7694-VLBWQ,0,0,1,67,0,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,7040.85,0
5897-ZYEKH,1,1,1,67,0,Yes,Yes,No,No,Yes,One year,0,Electronic check,7112.15,1
5481-NTDOH,1,1,1,67,0,Yes,No,Yes,No,Yes,One year,0,Credit card (automatic),7142.5,1
1150-WFARN,1,0,0,67,0,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),7156.2,0
6734-FQAJX,0,1,1,67,0,No,Yes,No,Yes,Yes,Two year,0,Electronic check,7171.7,1
6465-GSRCL,1,0,0,67,0,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),7244.7,1
8849-PRIQJ,1,0,0,67,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,7281.6,1
2323-ARSVR,0,0,1,67,0,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7321.05,1
0795-GMVQO,0,0,1,67,0,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),7332.4,1
1360-XFJMR,1,0,1,67,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),7344.45,1
8561-NMTBD,1,0,0,67,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),7388.45,1
2659-VXMWZ,0,0,0,67,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,7482.1,0
3199-NPKCN,1,0,1,67,0,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,7511.65,1
3022-BEXHZ,0,0,0,67,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7530.8,1
2773-OVBPK,0,0,1,67,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7567.2,1
9053-JZFKV,0,0,1,67,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),7752.3,0
8199-ZLLSA,0,0,1,67,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),7804.15,0
7923-IYJWY,0,1,1,67,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),7839.85,1
8395-ETZKQ,0,1,0,68,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),1193.55,1
2007-QVGAW,1,0,0,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1292.65,1
2181-TIDSV,0,0,0,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1303.25,1
3678-MNGZX,0,0,0,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1377.7,1
5848-FHRFC,1,0,1,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1386.9,1
3454-JFUBC,0,1,1,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1396,1
7695-PKLCZ,1,0,1,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1424.9,1
3274-NSDWE,1,0,1,68,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1441.65,1
2560-WBWXF,0,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1498.85,1
1619-YWUBB,1,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1614.9,1
9574-BOSMD,0,0,0,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1620.2,1
2696-RZVZW,0,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1629.2,1
6484-LATFU,0,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1657.4,1
5220-AGAAX,0,0,0,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1664.3,1
7225-IILWY,0,0,0,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1686.15,1
2072-ZVJJX,0,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1728.2,1
3696-DFHHB,1,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1821.8,1
3118-UHVVQ,1,0,1,68,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1911.5,1
5472-CVMDX,1,0,1,68,1,No phone service,No,Yes,Yes,No,Two year,1,Mailed check,2719.2,1
3893-JRNFS,0,0,1,68,1,No phone service,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),2796.35,1
3908-MKIMJ,0,1,1,68,1,No phone service,Yes,Yes,No,No,Two year,0,Electronic check,2965.75,1
2137-DQMEV,0,0,0,68,1,No phone service,Yes,No,No,No,One year,1,Mailed check,2983.65,1
8756-RDDLT,1,0,1,68,1,No phone service,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,3085.35,1
2197-OMWGI,1,1,0,68,1,No phone service,Yes,Yes,No,Yes,Two year,0,Electronic check,3656.25,1
6094-ZIVKX,1,0,1,68,0,No,No,Yes,No,No,One year,0,Credit card (automatic),3674.95,1
9577-WJVCQ,1,0,1,68,0,Yes,No,No,No,No,Month-to-month,1,Mailed check,3687.75,1
1099-BTKWT,1,0,1,68,1,No phone service,No,Yes,No,Yes,One year,0,Electronic check,3723.65,1
8819-WFGGJ,0,0,1,68,1,No phone service,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),3794.5,1
3067-SVMTC,1,0,1,68,0,No,No,No,Yes,No,One year,1,Bank transfer (automatic),3848.8,1
1209-VFFOC,0,0,0,68,1,No phone service,Yes,Yes,Yes,Yes,Two year,0,Mailed check,3948.45,1
6152-ONASV,1,0,1,68,0,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),3975.7,1
0993-OSGPT,1,1,1,68,0,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),3975.9,1
8181-YHCMF,1,0,0,68,1,No phone service,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),4109,1
9281-CEDRU,1,0,1,68,0,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),4326.25,1
3563-SVYLG,0,0,0,68,0,No,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),4375.8,1
0361-HJRDX,1,0,1,68,1,No phone service,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),4539.6,1
3533-UVMOM,0,0,1,68,0,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),4741.45,1
3500-NSDOA,0,0,0,68,0,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),4859.95,1
2077-DDHJK,1,0,1,68,0,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),4911.35,1
2256-YLYLP,0,0,0,68,0,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),4953.25,1
3442-ZHHCC,0,0,1,68,0,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),5023,1
4227-OJHAL,1,0,0,68,0,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),5163,1
8932-CZHRQ,0,0,1,68,0,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),5233.25,1
4322-RCYMT,0,0,0,68,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),5293.95,0
2200-DSAAL,1,0,1,68,0,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,5330.2,1
1032-MAELW,1,0,0,68,0,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,5333.35,1
9541-ZPSEA,0,0,0,68,0,No,No,Yes,No,No,Two year,1,Credit card (automatic),5375.15,1
6869-FGJJC,0,0,1,68,0,No,Yes,Yes,No,No,One year,1,Credit card (automatic),5461.45,1
9140-CZQZZ,1,0,1,68,0,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),5515.8,1
2211-RMNHO,1,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),5560,1
6952-OMNWB,0,1,1,68,0,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),5589.3,1
2378-YIZKA,1,0,0,68,0,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),5607.75,1
5680-LQOGP,1,0,1,68,0,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),5646.6,1
4098-NAUKP,0,1,0,68,0,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,5683.6,1
1625-JAIIY,1,0,0,68,0,Yes,No,No,No,No,One year,0,Electronic check,5685.8,0
3301-VKTGC,0,0,0,68,0,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),5696.6,1
7570-WELNY,1,0,1,68,0,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),5711.05,1
2868-LLSKM,1,0,0,68,0,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),5733.4,1
8883-ANODQ,1,0,0,68,0,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),5746.75,1
1334-PDUKM,1,0,1,68,0,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),5762.95,1
3889-VWBID,0,0,0,68,0,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),5776.45,1
3638-VBZTA,0,0,0,68,0,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),5882.75,1
7691-XVTZH,1,0,1,68,0,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),5974.3,1
6818-WOBHJ,1,1,1,68,0,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),6127.6,0
8100-PNJMH,0,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6132.7,1
2088-IEBAU,1,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,6148.45,1
8690-ZVLCL,1,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),6161.9,1
6369-MCAKO,1,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),6185.8,1
8871-JLMHM,1,0,1,68,0,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),6297.65,1
6258-PVZWJ,0,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6302.85,1
1568-LJSZU,0,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),6392.85,1
1642-HMARX,1,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,6424.7,1
4989-LIXVT,0,1,1,68,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,6503.2,1
1265-XTECC,1,1,1,68,0,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),6581.9,0
9938-TKDGL,0,0,0,68,0,No,No,No,Yes,Yes,Two year,0,Electronic check,6668,1
1930-QPBVZ,0,0,0,68,0,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),6683.4,1
8375-KVTHK,0,0,1,68,0,No,Yes,No,Yes,Yes,One year,0,Electronic check,6754.35,1
2898-MRKPI,0,0,0,68,0,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),6770.5,1
0324-BRPCJ,1,1,1,68,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,6851.65,0
0862-PRCBS,1,0,0,68,0,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),7039.45,1
9625-QNLUX,0,0,0,68,0,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),7074.4,1
6500-JVEGC,0,0,1,68,0,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),7110.75,1
6999-CHVCF,0,0,1,68,0,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),7149.35,1
4378-MYPGO,0,0,0,68,0,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),7173.15,1
4250-ZBWLV,0,0,1,68,0,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,7176.55,0
1936-UAFEH,1,0,1,68,0,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),7279.35,1
9090-SGQXL,0,1,1,68,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,7299.65,0
7821-DPRQE,0,0,1,68,0,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,7320.9,1
2056-EVGZL,0,0,0,68,0,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),7322.5,1
1297-VQDRP,0,1,0,68,0,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),7379.8,1
5153-LXKDT,0,0,0,68,0,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,7467.5,1
3766-EJLFL,1,0,0,68,0,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7508.55,1
2632-IVXVF,1,0,0,68,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),7511.3,1
5795-KTGUD,1,0,1,68,0,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),7553.6,1
3192-NQECA,0,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7611.85,0
4304-TSPVK,1,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),7843.55,1
6445-TNRXS,0,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),7849.85,1
5271-YNWVR,0,0,0,68,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,7856,0
5989-AXPUC,1,0,1,68,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,7990.05,1
4282-MSACW,0,0,1,68,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),8035.95,1
9500-WBGRP,0,0,1,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1268.85,1
7673-BQGKU,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1337.5,1
5346-BZCHP,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1346.2,1
7515-LODFU,0,1,1,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1356.3,1
9537-JALFH,0,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1356.7,1
6345-FZOQH,0,0,1,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1363.45,1
2984-RGEYA,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1375.4,1
0902-XKXPN,0,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1376.5,1
0042-RLHYP,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1396.9,1
8232-UTFOZ,0,0,1,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1399.35,1
4302-ZYFEL,0,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),1403.1,1
6980-IMXXE,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1412.65,1
7876-DNYAP,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1436.95,1
1085-LDWAM,1,0,0,69,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),1442.65,1
3308-DGHKL,0,0,1,69,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1447.9,1
0971-QIFJK,1,0,1,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1641.8,1
5115-SQAAU,1,0,0,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1673.4,1
9397-TZSHA,1,0,1,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1678.05,1
4656-CAURT,0,0,1,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1713.1,1
4195-PNGZS,0,0,0,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1718.2,1
3148-AOIQT,1,0,1,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1718.35,1
9066-QRSDU,1,0,1,69,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,1763.55,1
7480-SPLEF,0,0,0,69,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1796.55,1
9309-BZGNT,0,1,1,69,1,No phone service,No,Yes,No,No,One year,0,Credit card (automatic),2134.3,1
4115-UMJFQ,0,0,1,69,1,No phone service,Yes,Yes,No,No,One year,0,Bank transfer (automatic),2492.25,1
8882-TLVRW,0,0,0,69,1,No phone service,No,Yes,Yes,No,Two year,1,Mailed check,2779.5,1
0567-XRHCU,1,0,0,69,1,No phone service,No,Yes,No,Yes,Two year,0,Credit card (automatic),2960.1,1
2253-KPMNB,1,0,0,69,1,No phone service,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),3121.4,1
6522-OIQSX,1,0,0,69,1,No phone service,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),3772.5,1
1122-YJBCS,0,0,1,69,0,No,Yes,No,No,No,One year,0,Credit card (automatic),3804.4,1
8169-SAEJD,0,1,1,69,1,No phone service,Yes,No,No,Yes,Two year,1,Credit card (automatic),3952.65,1
8039-EQPIM,0,0,1,69,1,No phone service,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),4055.5,1
9220-CXRSC,1,0,0,69,0,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),4059.85,1
7306-YDSOI,0,0,0,69,0,No,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),4069.9,1
6023-GSSXW,1,0,1,69,0,No,Yes,No,No,Yes,Two year,0,Credit card (automatic),4131.2,1
5795-BKOYE,1,0,0,69,0,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),4134.7,1
8626-PTQGE,0,0,1,69,1,No phone service,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),4176.7,1
2954-PIBKO,1,0,0,69,0,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),4254.1,1
9955-QOPOY,0,0,1,69,1,No phone service,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),4263.4,1
8990-YOZLV,1,0,1,69,0,Yes,Yes,No,Yes,No,Two year,0,Mailed check,4577.9,1
7103-ZGVNT,1,0,0,69,0,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),4885.85,1
7524-VRLPL,0,1,1,69,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),5031,1
0565-IYCGT,0,0,1,69,0,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),5356.45,0
2882-WDTBA,0,0,0,69,0,No,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),5388.15,1
6670-MFRPK,0,0,0,69,0,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),5420.65,1
